,epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,1,2.0302875094755866,2.1697292830481585,0.18356953055801595,0.23117803365810452
1,2,1.8199725817324737,1.7276693035586943,0.27059344552701503,0.30823737821080605
2,3,1.6906261002732337,6.293172610238973,0.3261736049601417,0.31975199291408324
3,4,1.6196348117029276,7.060449600430903,0.3511957484499557,0.3259521700620018
4,5,1.5732546059614372,5.269353187221463,0.3695748449955713,0.34720992028343667
5,6,1.5217590013154318,5.81412692118578,0.3837466784765279,0.37821080602302926
6,7,1.5351886592996764,7.502858271527016,0.38219663418954825,0.3622674933569531
7,8,1.5034259855483252,9.941780989311562,0.3985828166519043,0.3746678476527901
8,9,1.4594937000156398,7.295889699005046,0.4216120460584588,0.37821080602302926
9,10,1.4573562171630252,11.935689182910801,0.42559787422497786,0.37909654561558903
10,11,1.41613524164955,18.002904979606136,0.433348095659876,0.395925597874225
11,12,1.4055413189348234,14.191041983472656,0.4450841452612932,0.40566873339238263
