,epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,1,2.110582628114969,2.0527196851211698,0.14902568644818423,0.13817537643932684
1,2,2.0410761377049083,2.029842288859446,0.15057573073516387,0.1408325952170062
2,3,2.025322448373158,2.021259050648016,0.1479185119574845,0.15234720992028344
3,4,2.0125221883015256,2.0123115253195074,0.16341895482728078,0.17094774136403898
4,5,1.995757377179351,1.996027966111608,0.17404782993799822,0.17183348095659876
5,6,1.9797890074386124,2.086281664082178,0.17847652790079716,0.1771479185119575
6,7,1.9638303067432874,2.3116783658628237,0.18356953055801595,0.16474756421612047
7,8,1.964237579104117,1.9719037754119657,0.18290522586359612,0.18157661647475642
8,9,1.9637882390626242,1.9690181955602764,0.18578387953941541,0.17271922054915856
9,10,1.9646866243428314,1.9673606960830485,0.1837909654561559,0.18511957484499558
10,11,1.9617443986441627,1.9687244528896308,0.19530558015943314,0.17980513728963685
11,12,1.9515121111941611,2.064505844226023,0.18976970770593446,0.183348095659876
12,13,1.9510211921350633,2.093830634472748,0.1848981399468556,0.18689105403011513
13,14,1.947370751860714,2.397522056915783,0.19309123117803365,0.17891939769707707
14,15,1.9427801960859814,2.14478081068811,0.19486271036315322,0.18157661647475642
15,16,1.9405001848540124,2.4168447026961455,0.19176262178919398,0.18689105403011513
16,17,1.9528387469248607,2.2960988191295453,0.19198405668733393,0.19929140832595216
17,18,1.945652097490005,2.457044878504359,0.19154118689105404,0.17980513728963685
18,19,1.9454479993603946,1.9817289691566893,0.1871124889282551,0.18423383525243578
19,20,1.9411206912740973,1.9871415889189241,0.1966341895482728,0.18069087688219662
