,epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,1,2.0426895409373715,2.3956270543107743,0.1809123117803366,0.21434898139946856
1,2,1.8745517775060014,3.240429807279467,0.24734278122232065,0.2550930026572188
2,3,1.7410635187944763,3.7106725910894633,0.31111603188662534,0.30558015943312666
3,4,1.6625133044324796,4.8498036493972085,0.3299379982285208,0.2914083259521701
4,5,1.5980383350956853,8.924510217114188,0.3638175376439327,0.3312666076173605
5,6,1.5671989416210286,9.45964933983302,0.3673604960141718,0.35783879539415414
6,7,1.518464775714756,8.222526219801315,0.3965899025686448,0.33392382639503987
7,8,1.4898043713599205,11.555085141538413,0.41009743135518156,0.36935341009743133
8,9,1.4696737560579691,12.815717442464363,0.41674047829938,0.34809565987599644
9,10,1.4616823965094594,8.360407158798408,0.424933569530558,0.37378210806023027
10,11,1.4087741013857198,16.848616344195957,0.4557130203720106,0.37112488928255094
